>NC_058066.1
start	end
19319241	19319258
19319319	19319325
19323510	19323521
19342186	19342199
19352218	19352232
19352262	19352274
19353805	19353820
19354354	19354368
19363016	19363033
19403088	19403102
19404633	19404646
19405189	19405204
19409412	19409428
19417902	19417909
19424894	19424909
19430183	19430197
19430572	19430586
19430870	19430878
19432096	19432114
19456572	19456578
19466254	19466261
19473326	19473341
19477482	19477496
19478981	19478995
19479874	19479885
19485045	19485059
19492321	19492333
19495273	19495279
19495293	19495313
19495745	19495757
19496144	19496156
19496695	19496711
19497407	19497429
19530920	19530926
19534466	19534473
19536166	19536176
19544743	19544759
19545237	19545256
19547576	19547593
19567883	19567897
19568198	19568212
19571561	19571576
19576281	19576295
19582938	19582946
19583010	19583029
19589661	19589675
19590973	19590988
19590996	19591007
19591735	19591750
19595638	19595653
19601085	19601103
19642837	19642851
19648980	19648994
19652536	19652549
19658963	19658978
19671001	19671013
19682612	19682627
19690262	19690273
19690305	19690315
19690560	19690575
19691851	19691869
19694253	19694272
19695008	19695024
19696886	19696899
19705793	19705808
19707473	19707488
19709439	19709454
19711135	19711154
19719476	19719490
19722065	19722072
19749947	19749962
19751684	19751690
19760594	19760608
19765179	19765198
19767247	19767265
19767284	19767306
19768625	19768639
19806779	19806799
19807082	19807096
19811800	19811813
19811829	19811844
19825888	19825893
19827787	19827792
19828168	19828179
19834681	19834696
19836974	19836985
>NC_058072.1
start	end
1517	1535
4996	5014
7450	7467
25300	25306
26986	27006
28509	28527
28651	28656
33304	33323
39346	39351
44146	44164
56997	57011
66515	66532
66681	66698
70406	70418
71394	71411
72908	72925
73368	73375
87070	87086
87327	87340
96270	96284
99868	99873
101340	101357
104390	104410
105173	105179
107096	107109
110463	110482
110527	110541
112133	112147
114523	114538
118949	118963
120194	120199
120602	120619
125484	125506
134747	134764
136610	136621
139556	139569
155337	155355
156330	156344
160951	160963
164326	164341
165976	165992
169968	169973
172486	172499
172756	172772
179498	179512
186368	186386
186680	186695
191740	191757
194480	194497
201604	201611
201613	201620
203499	203513
204815	204834
209517	209531
222537	222549
222654	222669
247063	247082
247102	247120
248839	248848
248850	248857
250976	250982
252875	252894
253227	253242
253319	253335
254358	254373
259227	259243
264677	264696
265475	265490
275944	275955
281700	281717
285290	285304
293709	293726
300890	300903
316209	316221
345506	345519
346073	346087
347118	347132
348810	348827
355447	355462
363797	363814
378607	378624
378774	378793
381663	381678
381964	381984
386559	386569
388508	388520
392542	392558
393297	393313
409262	409272
412079	412097
412708	412721
413951	413966
415473	415486
416119	416141
417019	417039
420176	420190
422466	422481
422705	422723
451420	451436
454702	454714
455318	455327
455416	455432
455796	455809
458125	458140
458492	458509
458803	458819
460448	460473
462545	462560
464874	464891
466256	466272
467118	467123
467125	467131
469106	469122
471905	471919
472261	472266
485101	485120
485129	485146
485169	485174
488191	488207
491701	491718
494046	494063
496404	496420
496452	496470
500587	500601
502569	502585
515602	515615
519326	519343
520163	520179
520677	520694
520988	521003
523268	523279
532786	532801
534372	534385
537566	537581
537724	537738
543730	543745
548598	548612
551321	551337
551424	551438
552500	552517
571002	571007
571017	571026
573486	573500
583951	583965
585355	585372
588695	588707
591271	591287
591436	591456
607481	607496
610828	610839
615565	615587
618573	618590
620661	620678
622943	622959
630088	630100
654920	654935
654977	654993
657296	657301
669575	669591
670963	670982
671679	671692
675911	675923
676394	676408
721468	721483
721949	721967
723685	723698
755904	755911
764093	764106
766507	766524
769668	769684
770947	770962
774047	774060
774277	774291
778746	778760
783191	783207
785276	785298
785546	785559
785757	785774
790895	790908
793127	793143
793636	793655
830841	830855
837768	837785
838295	838309
838914	838928
838949	838964
840628	840647
841666	841672
841674	841690
846179	846192
856986	857000
862808	862826
867802	867823
868431	868453
872578	872598
873890	873904
874583	874600
877424	877439
905208	905225
906464	906479
916348	916366
930630	930646
930915	930931
945925	945934
946481	946499
949557	949575
950107	950121
957522	957541
959088	959104
966852	966863
977035	977050
977200	977217
985072	985088
985563	985578
989836	989847
1000316	1000331
1014416	1014429
1025837	1025854
1057030	1057049
1057873	1057888
1062490	1062506
1071877	1071892
1078052	1078068
1094178	1094183
1095434	1095448
1101771	1101789
1110037	1110047
1110138	1110151
1114897	1114914
1126187	1126203
1127275	1127290
1135157	1135170
1138688	1138705
1139397	1139410
1158268	1158285
1158644	1158655
1158832	1158854
1158965	1158980
1177349	1177365
1177986	1177999
1183681	1183696
1184062	1184077
1184244	1184264
1184379	1184391
1194298	1194319
1199783	1199788
1199804	1199817
1217922	1217942
1218110	1218132
1218245	1218259
1224710	1224720
1225920	1225925
1231955	1231969
1232517	1232533
1243220	1243235
1243580	1243596
1243763	1243784
1243897	1243911
1246233	1246241
1261463	1261481
1268189	1268205
1274242	1274258
1275660	1275676
1282722	1282735
1310709	1310723
1317253	1317268
1317627	1317649
1317814	1317837
1319341	1319359
1348998	1349018
1349608	1349615
1375406	1375422
1375780	1375802
1380818	1380823
1404226	1404238
1404363	1404379
1406166	1406181
1406348	1406370
1432260	1432272
1432736	1432749
1437020	1437034
1443190	1443208
1460827	1460843
1462332	1462343
1463193	1463209
1471793	1471811
1472898	1472916
1475257	1475273
1477038	1477049
1485246	1485264
1486489	1486503
1490763	1490779
1493174	1493187
1497638	1497657
1499232	1499245
1499344	1499351
1500819	1500835
1502571	1502585
1506076	1506094
1518933	1518948
1521235	1521251
1529684	1529702
1530886	1530902
1532769	1532787
1544931	1544937
1547514	1547519
1554313	1554326
1554992	1555005
1555944	1555951
1578342	1578354
1581895	1581911
1584213	1584223
1587754	1587766
1589651	1589669
1590210	1590220
1591697	1591713
1592433	1592446
1596371	1596377
1605137	1605150
1612408	1612422
1612529	1612540
1615643	1615661
1622829	1622841
1622883	1622896
1623793	1623809
1641057	1641071
1641996	1642011
1644249	1644262
1656589	1656605
1657468	1657478
1667302	1667316
1667918	1667930
1670974	1670986
1674783	1674800
1675496	1675513
1678529	1678543
1685251	1685268
1688712	1688727
1688907	1688924
1696890	1696900
1697037	1697055
1697875	1697896
1697916	1697933
1700384	1700399
1700409	1700423
1700473	1700489
1706932	1706945
1708234	1708247
1708632	1708651
1709335	1709348
1712923	1712941
1714416	1714434
1714443	1714461
1714650	1714663
1716161	1716174
1720069	1720088
1741740	1741752
1742998	1743013
1745034	1745046
1747478	1747499
1747513	1747531
1747722	1747743
1753644	1753657
1756326	1756335
1757932	1757950
1761845	1761858
1787041	1787058
1792456	1792461
1798912	1798926
1801924	1801939
1804472	1804477
1804583	1804600
1804732	1804749
1806433	1806438
1807155	1807166
1808073	1808084
1808339	1808354
1837104	1837118
1837309	1837321
1840276	1840289
1842434	1842446
1851010	1851015
1851145	1851158
1851415	1851432
1852166	1852180
1853741	1853757
1854665	1854671
1860361	1860366
1860370	1860375
1878356	1878373
1880741	1880754
1883213	1883228
1887742	1887758
1909507	1909521
1909596	1909612
1910080	1910090
1910617	1910632
1916566	1916581
1919688	1919693
1923755	1923769
1929506	1929525
1932880	1932897
1934183	1934195
1937991	1938008
1940761	1940777
1955519	1955536
1956758	1956778
1964680	1964693
1970632	1970647
1971422	1971437
1971582	1971597
1975553	1975567
1978050	1978063
1978471	1978478
1990496	1990510
1991859	1991877
1998593	1998609
2001097	2001112
2012982	2012997
2022844	2022856
2026484	2026499
2026540	2026545
2027570	2027575
2027577	2027584
2030604	2030620
2034740	2034750
2060183	2060188
2061760	2061776
2062557	2062562
2064175	2064188
2064972	2064977
2065769	2065785
2069473	2069486
2070266	2070282
2071032	2071044
2071828	2071842
2072623	2072636
2073416	2073429
2074210	2074227
2075802	2075815
2076596	2076608
2077389	2077394
2078984	2078996
2085000	2085016
2087362	2087375
2090145	2090150
2096216	2096227
2105137	2105152
2105724	2105729
2105732	2105738
2107030	2107045
2111094	2111113
2113528	2113545
2118520	2118533
2119064	2119080
2136616	2136632
2138045	2138062
2139468	2139490
2142366	2142382
2146584	2146589
2169223	2169238
2170396	2170402
2175521	2175537
2181088	2181104
2182679	2182696
2188583	2188589
2191755	2191772
2192752	2192770
2196863	2196880
2203332	2203344
2204132	2204146
2208044	2208057
2209514	2209533
2223958	2223972
2224091	2224106
2226842	2226855
2228969	2228983
2229269	2229289
2230315	2230333
2233686	2233704
2254831	2254854
2254886	2254900
2260615	2260630
2279319	2279336
2294911	2294927
2305212	2305227
2324710	2324723
2324881	2324893
2326289	2326306
2330393	2330404
2340003	2340018
2347927	2347940
2352142	2352168
2358291	2358303
2358453	2358478
2359461	2359471
2359481	2359486
2360476	2360492
2362697	2362708
2366125	2366136
2388626	2388642
2411357	2411370
2416054	2416074
2419327	2419341
2435758	2435770
2435796	2435810
2435896	2435912
2440197	2440214
2440654	2440670
2453858	2453863
2454411	2454418
2454460	2454474
2457039	2457060
2458690	2458704
2458990	2459006
2460964	2460979
2463024	2463039
2463069	2463085
2472483	2472503
2504097	2504123
2505987	2506000
2506272	2506284
2507813	2507824
2509037	2509051
2509270	2509283
2510471	2510486
2510636	2510653
2511361	2511375
2513931	2513946
2514096	2514113
2514818	2514833
2516277	2516295
2520904	2520909
2520911	2520917
2521705	2521721
2529147	2529161
2529490	2529503
2530134	2530150
2531782	2531797
2537334	2537339
2537341	2537347
2538863	2538881
2539099	2539105
2540576	2540588
2541905	2541922
2541936	2541951
2548025	2548041
2548905	2548920
2550860	2550877
2551028	2551042
2552848	2552864
2562595	2562609
2562913	2562928
2563013	2563033
2573630	2573646
2575183	2575198
2575475	2575491
2589953	2589958
2589961	2589967
2592258	2592275
2595626	2595639
2596334	2596350
2598341	2598353
2620117	2620134
2622856	2622861
2666003	2666018
2666608	2666626
2675698	2675714
2675777	2675792
2676963	2676978
2678880	2678894
2679132	2679146
2681789	2681802
2683707	2683723
2683763	2683780
2690791	2690799
2690955	2690966
2695264	2695270
2722118	2722133
2740009	2740026
2741954	2741959
2742459	2742464
2744114	2744128
2745367	2745388
2753281	2753295
2759365	2759379
2760614	2760630
2762983	2762997
2764183	2764196
2765443	2765458
2767741	2767759
2767867	2767883
2780197	2780216
2785399	2785415
2820178	2820189
2820226	2820241
2830011	2830025
2831492	2831502
2848927	2848940
2855249	2855265
2856046	2856059
2858634	2858652
2860384	2860401
2860887	2860906
2860938	2860954
2862656	2862661
2863381	2863396
2863432	2863444
2863716	2863734
2864509	2864526
2864936	2864952
2871559	2871574
2871751	2871764
2874284	2874295
2880111	2880124
2884899	2884912
2891958	2891978
2892821	2892835
2902426	2902441
2902593	2902608
2906670	2906683
2909690	2909706
2916843	2916860
2923855	2923871
2924859	2924869
2925021	2925041
2925917	2925937
2926806	2926826
2929543	2929559
2932822	2932835
2932987	2933001
2951069	2951080
2951757	2951771
2965588	2965598
2985668	2985683
2991427	2991443
2993907	2993922
2994157	2994170
2995643	2995658
2996569	2996591
2996607	2996621
3000658	3000674
3000682	3000702
3001018	3001030
3003475	3003489
3007345	3007362
3008409	3008424
3017404	3017421
3017619	3017634
3020928	3020945
3041227	3041251
3042901	3042917
3047804	3047811
3047813	3047820
3053939	3053956
3053966	3053983
3060478	3060492
3076022	3076039
3079201	3079218
3079381	3079399
3079564	3079577
3079635	3079651
3079691	3079701
3079760	3079773
3097965	3097977
3126228	3126243
3127027	3127041
3129395	3129411
3132147	3132161
3145342	3145353
3161451	3161462
3164642	3164649
3164768	3164783
3169669	3169674
3172335	3172341
3172344	3172351
3183602	3183614
3190036	3190051
3191775	3191780
3191783	3191788
3193447	3193469
3224114	3224130
3262235	3262248
3276505	3276519
3277286	3277306
3278950	3278966
3282023	3282031
3282080	3282099
3284206	3284224
3321175	3321194
3323297	3323310
3327173	3327194
3340141	3340156
3343495	3343513
3343533	3343545
3352125	3352137
3352203	3352220
3353702	3353707
3363563	3363582
3364340	3364361
3368140	3368154
3372636	3372651
3375246	3375262
3375894	3375919
3377953	3377959
3378558	3378573
3378863	3378875
3379526	3379541
3383157	3383178
3383463	3383478
3395802	3395814
3396118	3396134
3419543	3419558
3426131	3426146
3426228	3426245
3428014	3428027
3428492	3428506
3428810	3428827
3429128	3429144
3433742	3433748
3434548	3434565
3452748	3452761
3495265	3495279
3498818	3498837
3504736	3504750
3519544	3519551
3521792	3521807
3528197	3528214
3529175	3529193
3533770	3533786
3534074	3534089
3543363	3543377
3581079	3581095
3606045	3606057
3606123	3606133
3607797	3607803
3607805	3607811
3634264	3634280
3643225	3643241
3643684	3643700
3644556	3644572
3644672	3644683
3645659	3645675
3649191	3649203
3659366	3659373
3690921	3690935
3710625	3710637
3717375	3717389
3719504	3719514
3726047	3726062
3756634	3756653
3756930	3756944
3757142	3757158
3757310	3757323
3757457	3757472
3759686	3759692
3759696	3759701
3760939	3760953
3761277	3761293
3780359	3780374
3802592	3802610
3822469	3822476
3823541	3823546
3823560	3823576
3825875	3825885
3827474	3827486
3831270	3831284
3833734	3833750
3834677	3834684
3835689	3835706
3837972	3837983
3855761	3855766
3862291	3862296
3864978	3864993
3884718	3884734
3893681	3893697
3897679	3897693
3898088	3898107
